200,2.8374,5.73957,135.043
201,27.2818,39.8731,150.962
202,26.0335,32.4612,150.774
203,24.7853,25.0493,150.586
204,23.537,17.6374,150.398
205,22.2887,10.2255,150.211
206,6.43898,36.7402,152.623
207,5.61239,29.3725,152.456
208,4.78579,22.0047,152.288
209,3.9592,14.637,152.12
210,3.13261,7.26923,151.953
211,28.431,41.673,167.824
212,26.9879,34.2083,167.66
213,25.5448,26.7436,167.497
214,24.1017,19.2789,167.333
215,22.6587,11.8142,167.169
216,7.57123,38.7238,169.348
217,6.55361,31.3015,169.221
218,5.53598,23.8792,169.093
219,4.51835,16.457,168.965
220,3.50073,9.03469,168.837
221,29.6427,43.5252,184.579
222,28.0224,36.0313,184.455
223,26.402,28.5374,184.331
224,24.7817,21.0435,184.208
225,23.1614,13.5496,184.084
226,8.79274,40.8638,186.048
227,7.58291,33.4075,185.959
228,6.37308,25.9512,185.871
229,5.16326,18.4949,185.782
230,3.95343,11.0386,185.693
231,31.0053,45.4579,201.313
232,29.2024,37.9544,201.234
233,27.3994,30.4508,201.155
234,25.5965,22.9472,201.077
235,23.7936,15.4436,200.998
236,10.1032,43.1595,202.72
237,8.70484,35.6912,202.669
238,7.30651,28.223,202.618
239,5.90817,20.7547,202.566
240,4.50984,13.2864,202.515
241,32.4337,47.4566,218.021
242,30.4569,39.9646,217.976
243,28.4801,32.4725,217.932
244,26.5032,24.9804,217.887
245,24.5264,17.4884,217.843
246,11.5021,45.6103,219.363
247,9.92348,38.153,219.347
248,8.34483,30.6957,219.331
249,6.76618,23.2384,219.314
250,5.18754,15.7811,219.298
251,33.9328,49.5259,234.672
252,31.7973,42.0684,234.666
253,29.6618,34.6109,234.659
254,27.5263,27.1534,234.653
255,25.3908,19.6959,234.646
256,12.9892,48.2155,235.975
257,11.2422,40.7921,235.99
258,9.49526,33.3687,236.006
259,7.74831,25.9453,236.021
260,6.00136,18.5219,236.037
261,35.4911,51.669,251.292
262,33.2028,44.2676,251.319
263,30.9146,36.8662,251.346
264,28.6263,29.4649,251.373
